COUNTY,FIPS,SVPREC_KEY,ADDIST,CDDIST,TOTVOTE,DEMVOTE,REPVOTE,USPDEM01,USPREP01
43,06085,060850007077,23,16,238,0,0,103,113
43,06085,060850007077A,23,16,1772,0,0,1188,430
43,06085,060850007081,23,16,95,0,0,46,46
43,06085,060850007081A,23,16,935,0,0,615,245
43,06085,060850007083,23,16,51,0,0,24,21
43,06085,060850007083A,23,16,506,0,0,305,160
43,06085,060850007087,23,16,94,0,0,43,39
43,06085,060850007087A,23,16,996,0,0,661,254
43,06085,060850007091,23,16,44,0,0,16,21
43,06085,060850007091A,23,16,347,0,0,220,96
43,06085,060850007101,26,16,154,0,0,79,61
43,06085,060850007101A,26,16,793,0,0,522,200
43,06085,060850007103,26,17,0,0,0,0,0
43,06085,060850007103A,26,17,0,0,0,0,0
43,06085,060850007133,26,17,0,0,0,0,0
43,06085,060850007133A,26,17,0,0,0,0,0
43,06085,060850007201,25,19,35,0,0,18,8
43,06085,060850007201A,25,19,288,0,0,161,103
43,06085,060850007202,25,19,149,0,0,44,86
43,06085,060850007202A,25,19,919,0,0,504,320
43,06085,060850007205,25,19,215,0,0,111,81
43,06085,060850007205A,25,19,1129,0,0,688,327
43,06085,060850007208,25,19,9,0,0,NA,NA
43,06085,060850007208A,25,19,59,0,0,34,23
43,06085,060850007213,25,19,249,0,0,119,108
43,06085,060850007213A,25,19,1267,0,0,796,369
43,06085,060850007214,25,19,188,0,0,74,87
43,06085,060850007214A,25,19,1415,0,0,866,426
43,06085,060850007219,25,19,128,0,0,51,54
43,06085,060850007219A,25,19,1069,0,0,662,313
43,06085,060850007221,25,19,137,0,0,59,59
43,06085,060850007221A,25,19,1257,0,0,837,330
43,06085,060850007224,25,19,158,0,0,60,75
43,06085,060850007224A,25,19,1130,0,0,714,314
43,06085,060850007226,25,19,152,0,0,66,72
43,06085,060850007226A,25,19,965,0,0,551,304
43,06085,060850007227,25,19,271,0,0,128,108
43,06085,060850007227A,25,19,1363,0,0,875,359
43,06085,060850007234,25,19,214,0,0,85,104
43,06085,060850007234A,25,19,1228,0,0,689,435
43,06085,060850007235,25,19,253,0,0,119,97
43,06085,060850007235A,25,19,1371,0,0,893,361
43,06085,060850007242,25,19,211,0,0,107,80
43,06085,060850007242A,25,19,1186,0,0,712,351
43,06085,060850007246,25,19,140,0,0,56,70
43,06085,060850007246A,25,19,1015,0,0,645,271
43,06085,060850007248,25,19,229,0,0,114,90
43,06085,060850007248A,25,19,1808,0,0,1177,476
43,06085,060850007252,25,19,399,0,0,225,130
43,06085,060850007252A,25,19,1484,0,0,1046,318
43,06085,060850007259,25,19,205,0,0,73,107
43,06085,060850007259A,25,19,1575,0,0,938,483
43,06085,060850007261,28,19,174,0,0,83,79
43,06085,060850007261A,28,19,1060,0,0,654,321
43,06085,060850007264,28,19,184,0,0,87,71
43,06085,060850007264A,28,19,736,0,0,510,160
43,06085,060850007268,28,19,161,0,0,70,75
43,06085,060850007268A,28,19,1186,0,0,754,342
43,06085,060850007269,25,19,49,0,0,22,19
43,06085,060850007269A,25,19,272,0,0,154,79
43,06085,060850007270,28,19,187,0,0,86,83
43,06085,060850007270A,28,19,1710,0,0,1049,507
43,06085,060850007272,28,19,268,0,0,129,116
43,06085,060850007272A,28,19,2078,0,0,1332,600
43,06085,060850007276,28,19,158,0,0,81,69
43,06085,060850007276A,28,19,1483,0,0,962,429
43,06085,060850007283,28,19,120,0,0,43,58
43,06085,060850007283A,28,19,701,0,0,391,235
43,06085,060850007285,28,19,123,0,0,41,65
43,06085,060850007285A,28,19,871,0,0,539,246
43,06085,060850007290,28,19,31,0,0,11,16
43,06085,060850007290A,28,19,209,0,0,125,68
43,06085,060850007291,28,19,102,0,0,48,43
43,06085,060850007291A,28,19,410,0,0,256,112
43,06085,060850007294,28,19,82,0,0,30,45
43,06085,060850007294A,28,19,537,0,0,330,171
43,06085,060850007295,28,19,193,0,0,91,81
43,06085,060850007295A,28,19,1375,0,0,904,377
43,06085,060850007298,28,19,109,0,0,46,55
43,06085,060850007298A,28,19,908,0,0,548,281
43,06085,060850007299,28,19,88,0,0,40,41
43,06085,060850007299A,28,19,728,0,0,433,249
43,06085,060850007304,28,19,1,0,0,NA,NA
43,06085,060850007304A,28,19,24,0,0,10,12
43,06085,060850007307,25,19,0,0,0,0,0
43,06085,060850007307A,25,19,5,0,0,NA,NA
43,06085,060850007311,25,19,199,0,0,82,96
43,06085,060850007311A,25,19,1517,0,0,864,522
43,06085,060850007334,28,19,16,0,0,7,7
43,06085,060850007334A,28,19,149,0,0,94,34
43,06085,060850007335,25,19,47,0,0,17,23
43,06085,060850007335A,25,19,241,0,0,134,80
43,06085,060850007341,28,19,203,0,0,95,89
43,06085,060850007341A,28,19,1438,0,0,911,415
43,06085,060850007343,28,18,0,0,0,0,0
43,06085,060850007343A,28,18,0,0,0,0,0
43,06085,060850007347,28,19,2,0,0,NA,NA
43,06085,060850007347A,28,19,7,0,0,NA,NA
43,06085,060850007350,25,18,310,0,0,211,79
43,06085,060850007350A,25,18,1259,0,0,957,208
43,06085,060850007351,25,18,275,0,0,164,82
43,06085,060850007351A,25,18,1115,0,0,739,277
43,06085,060850007401,25,17,94,0,0,46,37
43,06085,060850007401A,25,17,339,0,0,238,73
43,06085,060850007403,25,17,0,0,0,0,0
43,06085,060850007403A,25,17,0,0,0,0,0
43,06085,060850007404,24,17,29,0,0,15,12
43,06085,060850007404A,24,17,137,0,0,90,35
43,06085,060850007406,24,17,265,0,0,140,107
43,06085,060850007406A,24,17,1599,0,0,1020,417
43,06085,060850007407,24,17,71,0,0,30,31
43,06085,060850007407A,24,17,617,0,0,313,226
43,06085,060850007408,25,17,122,0,0,63,44
43,06085,060850007408A,25,17,838,0,0,603,159
43,06085,060850007410,24,18,2,0,0,NA,NA
43,06085,060850007410A,24,18,6,0,0,NA,NA
43,06085,060850007411,24,17,10,0,0,6,3
43,06085,060850007411A,24,17,13,0,0,4,9
43,06085,060850007414,25,17,78,0,0,56,14
43,06085,060850007414A,25,17,468,0,0,324,109
43,06085,060850007415,25,17,3,0,0,NA,NA
43,06085,060850007415A,25,17,49,0,0,36,8
43,06085,060850007416,25,18,17,0,0,8,8
43,06085,060850007416A,25,18,82,0,0,67,9
43,06085,060850007417,25,18,205,0,0,131,54
43,06085,060850007417A,25,18,1339,0,0,1046,219
43,06085,060850007418,25,18,99,0,0,57,31
43,06085,060850007418A,25,18,433,0,0,292,99
43,06085,060850007419,25,18,392,0,0,249,97
43,06085,060850007419A,25,18,1985,0,0,1523,325
43,06085,060850007424,25,18,150,0,0,87,38
43,06085,060850007424A,25,18,758,0,0,549,139
43,06085,060850007425,24,17,114,0,0,58,39
43,06085,060850007425A,24,17,639,0,0,402,181
43,06085,060850007426,25,18,78,0,0,39,29
43,06085,060850007426A,25,18,376,0,0,246,85
43,06085,060850007433,25,18,512,0,0,343,110
43,06085,060850007433A,25,18,1272,0,0,885,254
43,06085,060850007434,25,18,314,0,0,187,89
43,06085,060850007434A,25,18,1478,0,0,1109,246
43,06085,060850007436,25,18,190,0,0,113,59
43,06085,060850007436A,25,18,1342,0,0,1010,246
43,06085,060850007438,24,17,46,0,0,22,20
43,06085,060850007438A,24,17,228,0,0,138,61
43,06085,060850007440,24,17,5,0,0,NA,NA
43,06085,060850007440A,24,17,39,0,0,16,21
43,06085,060850007442,24,17,24,0,0,12,10
43,06085,060850007442A,24,17,102,0,0,62,30
43,06085,060850007444,24,17,196,0,0,75,94
43,06085,060850007444A,24,17,1285,0,0,674,485
43,06085,060850007445,25,18,128,0,0,76,34
43,06085,060850007445A,25,18,531,0,0,385,94
43,06085,060850007448,25,18,135,0,0,82,36
43,06085,060850007448A,25,18,563,0,0,392,107
43,06085,060850007459,25,18,276,0,0,185,65
43,06085,060850007459A,25,18,923,0,0,715,150
43,06085,060850007462,25,18,234,0,0,167,38
43,06085,060850007462A,25,18,1273,0,0,1036,154
43,06085,060850007465,25,18,799,0,0,603,104
43,06085,060850007465A,25,18,739,0,0,554,129
43,06085,060850007471,25,18,197,0,0,113,56
43,06085,060850007471A,25,18,792,0,0,570,153
43,06085,060850007475,25,18,194,0,0,133,42
43,06085,060850007475A,25,18,781,0,0,597,130
43,06085,060850007479,25,18,238,0,0,128,77
43,06085,060850007479A,25,18,813,0,0,546,194
43,06085,060850007482,28,18,52,0,0,27,21
43,06085,060850007482A,28,18,255,0,0,206,35
43,06085,060850007483,25,18,250,0,0,142,87
43,06085,060850007483A,25,18,772,0,0,551,147
43,06085,060850007484,28,18,188,0,0,107,61
43,06085,060850007484A,28,18,735,0,0,524,142
43,06085,060850007487,25,18,311,0,0,185,96
43,06085,060850007487A,25,18,1218,0,0,863,261
43,06085,060850007494,25,18,1,0,0,NA,NA
43,06085,060850007494A,25,18,1,0,0,NA,NA
43,06085,060850007496,24,17,0,0,0,0,0
43,06085,060850007496A,24,17,0,0,0,0,0
43,06085,060850007497,25,17,0,0,0,0,0
43,06085,060850007497A,25,17,0,0,0,0,0
43,06085,060850007520,28,18,44,0,0,32,9
43,06085,060850007520A,28,18,241,0,0,173,46
43,06085,060850007528,24,17,0,0,0,0,0
43,06085,060850007528A,24,17,0,0,0,0,0
43,06085,060850007530,24,17,112,0,0,60,37
43,06085,060850007530A,24,17,741,0,0,422,227
43,06085,060850007531,24,17,0,0,0,0,0
43,06085,060850007531A,24,17,0,0,0,0,0
43,06085,060850007601,26,17,38,0,0,20,17
43,06085,060850007601A,26,17,312,0,0,206,79
43,06085,060850007602,26,17,223,0,0,111,85
43,06085,060850007602A,26,17,1136,0,0,753,301
43,06085,060850007603,26,17,301,0,0,178,95
43,06085,060850007603A,26,17,1231,0,0,840,279
43,06085,060850007607,26,17,283,0,0,164,98
43,06085,060850007607A,26,17,1145,0,0,833,229
43,06085,060850007608,24,17,0,0,0,0,0
43,06085,060850007608A,24,17,1,0,0,NA,NA
43,06085,060850007609,26,17,166,0,0,99,49
43,06085,060850007609A,26,17,430,0,0,294,85
43,06085,060850007614,24,17,46,0,0,24,18
43,06085,060850007614A,24,17,178,0,0,117,43
43,06085,060850007615,24,17,9,0,0,NA,NA
43,06085,060850007615A,24,17,20,0,0,9,6
43,06085,060850007617,24,17,167,0,0,74,74
43,06085,060850007617A,24,17,865,0,0,512,272
43,06085,060850007620,24,17,203,0,0,96,80
43,06085,060850007620A,24,17,1476,0,0,881,429
43,06085,060850007622,24,17,222,0,0,99,107
43,06085,060850007622A,24,17,1607,0,0,903,551
43,06085,060850007626,24,17,154,0,0,70,69
43,06085,060850007626A,24,17,1020,0,0,595,332
43,06085,060850007631,24,17,270,0,0,103,144
43,06085,060850007631A,24,17,2083,0,0,1158,719
43,06085,060850007633,24,17,135,0,0,55,65
43,06085,060850007633A,24,17,786,0,0,461,256
43,06085,060850007638,24,17,260,0,0,96,130
43,06085,060850007638A,24,17,1805,0,0,1025,601
43,06085,060850007643,24,17,229,0,0,96,112
43,06085,060850007643A,24,17,1772,0,0,1010,566
43,06085,060850007644,24,17,253,0,0,115,118
43,06085,060850007644A,24,17,1891,0,0,1026,671
43,06085,060850007649,24,17,200,0,0,95,76
43,06085,060850007649A,24,17,1166,0,0,742,317
43,06085,060850007652,24,17,194,0,0,86,83
43,06085,060850007652A,24,17,1478,0,0,845,472
43,06085,060850007657,24,17,216,0,0,89,103
43,06085,060850007657A,24,17,1684,0,0,958,545
43,06085,060850007662,24,17,238,0,0,127,74
43,06085,060850007662A,24,17,1579,0,0,950,480
43,06085,060850007667,24,17,240,0,0,89,130
43,06085,060850007667A,24,17,1737,0,0,978,587
43,06085,060850007670,24,17,0,0,0,0,0
43,06085,060850007670A,24,17,3,0,0,NA,NA
43,06085,060850007671,24,17,112,0,0,43,63
43,06085,060850007671A,24,17,1013,0,0,631,292
43,06085,060850007676,24,17,178,0,0,76,76
43,06085,060850007676A,24,17,1438,0,0,836,442
43,06085,060850007682,24,17,160,0,0,64,79
43,06085,060850007682A,24,17,1292,0,0,774,399
43,06085,060850007685,24,17,213,0,0,113,77
43,06085,060850007685A,24,17,1347,0,0,816,385
43,06085,060850007695,24,17,0,0,0,0,0
43,06085,060850007695A,24,17,0,0,0,0,0
43,06085,060850007725,24,17,0,0,0,0,0
43,06085,060850007725A,24,17,0,0,0,0,0
43,06085,060850007726,26,17,97,0,0,57,34
43,06085,060850007726A,26,17,238,0,0,180,39
43,06085,060850007733,25,18,275,0,0,154,84
43,06085,060850007733A,25,18,1289,0,0,847,320
43,06085,060850007735,25,18,0,0,0,0,0
43,06085,060850007735A,25,18,1,0,0,NA,NA
43,06085,060850007736,25,18,159,0,0,77,56
43,06085,060850007736A,25,18,621,0,0,384,179
43,06085,060850007738,28,16,138,0,0,66,57
43,06085,060850007738A,28,16,1216,0,0,930,212
43,06085,060850007739,25,18,0,0,0,0,0
43,06085,060850007739A,25,18,8,0,0,NA,NA
43,06085,060850007740,25,16,233,0,0,121,80
43,06085,060850007740A,25,16,1158,0,0,736,298
43,06085,060850007742,24,18,0,0,0,0,0
43,06085,060850007742A,24,18,4,0,0,NA,NA
43,06085,060850007801,24,17,178,0,0,88,66
43,06085,060850007801A,24,17,1297,0,0,788,406
43,06085,060850007807,24,17,142,0,0,54,66
43,06085,060850007807A,24,17,970,0,0,552,317
43,06085,060850007811,24,17,173,0,0,84,62
43,06085,060850007811A,24,17,1061,0,0,638,305
43,06085,060850007816,24,18,27,0,0,16,7
43,06085,060850007816A,24,18,112,0,0,73,25
43,06085,060850007817,25,18,86,0,0,53,24
43,06085,060850007817A,25,18,344,0,0,224,80
43,06085,060850007818,24,18,0,0,0,0,0
43,06085,060850007818A,24,18,0,0,0,0,0
43,06085,060850007821,25,18,210,0,0,108,72
43,06085,060850007821A,25,18,1384,0,0,826,406
43,06085,060850007824,25,18,197,0,0,87,78
43,06085,060850007824A,25,18,1053,0,0,619,318
43,06085,060850007825,25,18,219,0,0,113,77
43,06085,060850007825A,25,18,1072,0,0,666,298
43,06085,060850007827,25,18,157,0,0,87,54
43,06085,060850007827A,25,18,756,0,0,517,156
43,06085,060850007833,25,18,244,0,0,119,85
43,06085,060850007833A,25,18,1192,0,0,727,326
43,06085,060850007838,25,18,78,0,0,40,28
43,06085,060850007838A,25,18,536,0,0,331,157
43,06085,060850007840,25,18,278,0,0,161,78
43,06085,060850007840A,25,18,1289,0,0,823,341
43,06085,060850007844,25,18,310,0,0,166,106
43,06085,060850007844A,25,18,1358,0,0,865,362
43,06085,060850007850,25,18,275,0,0,140,95
43,06085,060850007850A,25,18,1399,0,0,881,396
43,06085,060850007851,25,18,85,0,0,34,39
43,06085,060850007851A,25,18,596,0,0,334,217
43,06085,060850007854,25,18,336,0,0,172,106
43,06085,060850007854A,25,18,1340,0,0,911,316
43,06085,060850007856,25,18,262,0,0,131,96
43,06085,060850007856A,25,18,1174,0,0,750,297
43,06085,060850007857,25,18,273,0,0,141,98
43,06085,060850007857A,25,18,1480,0,0,914,405
43,06085,060850007861,25,18,182,0,0,90,70
43,06085,060850007861A,25,18,895,0,0,547,250
43,06085,060850007874,25,18,141,0,0,71,47
43,06085,060850007874A,25,18,672,0,0,426,186
43,06085,060850007878,25,18,34,0,0,13,18
43,06085,060850007878A,25,18,325,0,0,196,98
43,06085,060850007880,24,17,3,0,0,NA,NA
43,06085,060850007880A,24,17,59,0,0,47,6
43,06085,060850007885,25,16,0,0,0,0,0
43,06085,060850007885A,25,16,0,0,0,0,0
43,06085,060850007913,25,18,0,0,0,0,0
43,06085,060850007913A,25,18,4,0,0,NA,NA
43,06085,060850007914,25,18,0,0,0,0,0
43,06085,060850007914A,25,18,0,0,0,0,0
43,06085,060850007915,25,18,2,0,0,NA,NA
43,06085,060850007915A,25,18,7,0,0,NA,NA
43,06085,060850007916,24,17,0,0,0,0,0
43,06085,060850007916A,24,17,0,0,0,0,0
43,06085,060850007921,24,17,5,0,0,NA,NA
43,06085,060850007921A,24,17,56,0,0,27,17
43,06085,060850007925,24,17,3,0,0,NA,NA
43,06085,060850007925A,24,17,22,0,0,8,10
43,06085,060850007926,24,17,22,0,0,9,11
43,06085,060850007926A,24,17,89,0,0,53,26
43,06085,060850008000,26,16,189,0,0,93,80
43,06085,060850008000A,26,16,1120,0,0,720,314
43,06085,060850008001,25,17,202,0,0,99,85
43,06085,060850008001A,25,17,1672,0,0,1177,383
43,06085,060850008005,25,17,103,0,0,56,35
43,06085,060850008005A,25,17,1248,0,0,861,304
43,06085,060850008006,25,17,145,0,0,82,49
43,06085,060850008006A,25,17,1344,0,0,997,263
43,06085,060850008007,25,18,295,0,0,179,88
43,06085,060850008007A,25,18,1303,0,0,966,234
43,06085,060850008008,26,17,84,0,0,35,42
43,06085,060850008008A,26,17,471,0,0,309,133
43,06085,060850008012,26,17,56,0,0,33,17
43,06085,060850008012A,26,17,612,0,0,440,131
43,06085,060850008013,26,17,18,0,0,11,6
43,06085,060850008013A,26,17,140,0,0,81,39
43,06085,060850008020,26,17,111,0,0,63,37
43,06085,060850008020A,26,17,1286,0,0,993,233
43,06085,060850008022,25,18,7,0,0,NA,NA
43,06085,060850008022A,25,18,47,0,0,38,8
43,06085,060850008023,26,18,205,0,0,133,54
43,06085,060850008023A,26,18,1306,0,0,1029,192
43,06085,060850008026,26,18,0,0,0,0,0
43,06085,060850008026A,26,18,2,0,0,NA,NA
43,06085,060850008033,26,18,13,0,0,9,3
43,06085,060850008033A,26,18,86,0,0,47,33
43,06085,060850008036,26,18,7,0,0,NA,NA
43,06085,060850008036A,26,18,12,0,0,8,2
43,06085,060850008037,26,18,28,0,0,11,12
43,06085,060850008037A,26,18,117,0,0,84,24
43,06085,060850008040,26,18,141,0,0,75,46
43,06085,060850008040A,26,18,664,0,0,472,140
43,06085,060850008044,26,18,324,0,0,195,91
43,06085,060850008044A,26,18,1404,0,0,1062,226
43,06085,060850008046,25,18,5,0,0,NA,NA
43,06085,060850008046A,25,18,60,0,0,39,10
43,06085,060850008049,26,16,5,0,0,NA,NA
43,06085,060850008049A,26,16,36,0,0,25,5
43,06085,060850008050,26,16,256,0,0,142,80
43,06085,060850008050A,26,16,1315,0,0,913,297
43,06085,060850008053,26,16,241,0,0,127,93
43,06085,060850008053A,26,16,1531,0,0,1086,306
43,06085,060850008054,26,16,92,0,0,56,30
43,06085,060850008054A,26,16,578,0,0,420,97
43,06085,060850008056,28,18,37,0,0,19,15
43,06085,060850008056A,28,18,242,0,0,172,51
43,06085,060850008059,26,16,135,0,0,71,55
43,06085,060850008059A,26,16,1299,0,0,875,316
43,06085,060850008068,26,16,125,0,0,65,47
43,06085,060850008068A,26,16,1084,0,0,728,274
43,06085,060850008071,28,16,135,0,0,76,47
43,06085,060850008071A,28,16,1318,0,0,983,251
43,06085,060850008075,26,16,150,0,0,96,40
43,06085,060850008075A,26,16,1075,0,0,770,229
43,06085,060850008081,28,16,170,0,0,104,57
43,06085,060850008081A,28,16,1781,0,0,1329,348
43,06085,060850008085,28,16,41,0,0,13,26
43,06085,060850008085A,28,16,397,0,0,260,105
43,06085,060850008086,28,16,216,0,0,115,86
43,06085,060850008086A,28,16,2182,0,0,1495,532
43,06085,060850008091,28,16,94,0,0,49,32
43,06085,060850008091A,28,16,795,0,0,540,185
43,06085,060850008094,28,16,83,0,0,27,54
43,06085,060850008094A,28,16,680,0,0,410,227
43,06085,060850008096,28,16,126,0,0,47,66
43,06085,060850008096A,28,16,1473,0,0,948,421
43,06085,060850008098,28,16,157,0,0,80,62
43,06085,060850008098A,28,16,1697,0,0,1199,394
43,06085,060850008101,28,16,138,0,0,69,59
43,06085,060850008101A,28,16,877,0,0,611,205
43,06085,060850008104,26,16,31,0,0,15,12
43,06085,060850008104A,26,16,235,0,0,155,66
43,06085,060850008105,28,16,28,0,0,10,15
43,06085,060850008105A,28,16,418,0,0,284,119
43,06085,060850008106,28,16,26,0,0,14,11
43,06085,060850008106A,28,16,503,0,0,319,141
43,06085,060850008114,28,16,46,0,0,28,10
43,06085,060850008114A,28,16,214,0,0,139,59
43,06085,060850008117,28,16,162,0,0,82,72
43,06085,060850008117A,28,16,1423,0,0,993,319
43,06085,060850008121,28,16,171,0,0,93,66
43,06085,060850008121A,28,16,984,0,0,658,255
43,06085,060850008124,25,16,217,0,0,113,82
43,06085,060850008124A,25,16,1425,0,0,896,396
43,06085,060850008172,25,17,19,0,0,13,6
43,06085,060850008172A,25,17,163,0,0,116,38
43,06085,060850008176,25,18,3,0,0,NA,NA
43,06085,060850008176A,25,18,27,0,0,19,6
43,06085,060850008177,25,18,8,0,0,NA,NA
43,06085,060850008177A,25,18,66,0,0,45,19
43,06085,060850008182,28,16,143,0,0,70,58
43,06085,060850008182A,28,16,1351,0,0,950,298
43,06085,060850008201,25,16,139,0,0,40,81
43,06085,060850008201A,25,16,602,0,0,298,237
43,06085,060850008203,25,16,331,0,0,150,129
43,06085,060850008203A,25,16,1315,0,0,756,425
43,06085,060850008208,25,18,143,0,0,74,46
43,06085,060850008208A,25,18,743,0,0,509,172
43,06085,060850008210,25,18,148,0,0,80,50
43,06085,060850008210A,25,18,745,0,0,494,172
43,06085,060850008212,25,18,187,0,0,112,61
43,06085,060850008212A,25,18,695,0,0,481,133
43,06085,060850008214,25,18,15,0,0,3,7
43,06085,060850008214A,25,18,42,0,0,11,26
43,06085,060850008215,25,16,67,0,0,23,32
43,06085,060850008215A,25,16,343,0,0,179,126
43,06085,060850008218,25,16,307,0,0,97,152
43,06085,060850008218A,25,16,1213,0,0,620,471
43,06085,060850008221,25,16,373,0,0,171,154
43,06085,060850008221A,25,16,1530,0,0,924,445
43,06085,060850008222,25,18,108,0,0,38,54
43,06085,060850008222A,25,18,465,0,0,255,150
43,06085,060850008227,25,16,210,0,0,102,82
43,06085,060850008227A,25,16,997,0,0,557,343
43,06085,060850008228,25,16,223,0,0,105,89
43,06085,060850008228A,25,16,1504,0,0,963,412
43,06085,060850008231,25,16,297,0,0,129,131
43,06085,060850008231A,25,16,1334,0,0,788,420
43,06085,060850008233,25,16,291,0,0,91,143
43,06085,060850008233A,25,16,1539,0,0,755,615
43,06085,060850008234,25,16,297,0,0,114,130
43,06085,060850008234A,25,16,1535,0,0,849,489
43,06085,060850008239,25,16,272,0,0,129,117
43,06085,060850008239A,25,16,1727,0,0,1127,434
43,06085,060850008246,25,16,238,0,0,121,86
43,06085,060850008246A,25,16,1338,0,0,840,388
43,06085,060850008249,25,16,276,0,0,87,144
43,06085,060850008249A,25,16,1550,0,0,865,520
43,06085,060850008258,25,16,163,0,0,69,69
43,06085,060850008258A,25,16,892,0,0,441,338
43,06085,060850008260,25,16,247,0,0,104,114
43,06085,060850008260A,25,16,1202,0,0,690,404
43,06085,060850008262,25,16,183,0,0,66,90
43,06085,060850008262A,25,16,1214,0,0,598,470
43,06085,060850008264,25,16,178,0,0,70,74
43,06085,060850008264A,25,16,1255,0,0,689,435
43,06085,060850008274,25,16,0,0,0,0,0
43,06085,060850008274A,25,16,0,0,0,0,0
43,06085,060850008276,25,16,0,0,0,0,0
43,06085,060850008276A,25,16,0,0,0,0,0
43,06085,060850008309,25,18,70,0,0,31,25
43,06085,060850008309A,25,18,176,0,0,118,39
43,06085,060850008318,25,16,162,0,0,54,84
43,06085,060850008318A,25,16,797,0,0,411,300
43,06085,060850008401,25,18,146,0,0,76,55
43,06085,060850008401A,25,18,844,0,0,505,243
43,06085,060850008404,25,18,41,0,0,21,9
43,06085,060850008404A,25,18,217,0,0,144,52
43,06085,060850008405,25,18,39,0,0,22,15
43,06085,060850008405A,25,18,248,0,0,163,56
43,06085,060850008406,25,19,44,0,0,24,15
43,06085,060850008406A,25,19,307,0,0,177,94
43,06085,060850008408,25,19,83,0,0,31,44
43,06085,060850008408A,25,19,539,0,0,331,159
43,06085,060850008412,25,18,34,0,0,16,17
43,06085,060850008412A,25,18,273,0,0,166,75
43,06085,060850008417,25,19,112,0,0,45,44
43,06085,060850008417A,25,19,762,0,0,433,255
43,06085,060850008424,25,19,118,0,0,41,60
43,06085,060850008424A,25,19,674,0,0,423,188
43,06085,060850008428,25,16,216,0,0,87,94
43,06085,060850008428A,25,16,1271,0,0,789,361
43,06085,060850008430,25,19,168,0,0,64,81
43,06085,060850008430A,25,19,1242,0,0,693,396
43,06085,060850008433,25,19,272,0,0,94,140
43,06085,060850008433A,25,19,1847,0,0,1089,566
43,06085,060850008435,25,19,178,0,0,68,86
43,06085,060850008435A,25,19,1538,0,0,928,449
43,06085,060850008438,25,19,227,0,0,79,109
43,06085,060850008438A,25,19,1513,0,0,821,532
43,06085,060850008441,25,19,176,0,0,70,82
43,06085,060850008441A,25,19,1389,0,0,866,414
43,06085,060850008442,25,19,210,0,0,100,80
43,06085,060850008442A,25,19,1541,0,0,952,462
43,06085,060850008444,25,19,291,0,0,144,120
43,06085,060850008444A,25,19,2218,0,0,1347,663
43,06085,060850008446,25,19,0,0,0,0,0
43,06085,060850008446A,25,19,0,0,0,0,0
43,06085,060850008447,25,19,211,0,0,96,90
43,06085,060850008447A,25,19,1321,0,0,807,428
43,06085,060850008449,25,19,242,0,0,110,91
43,06085,060850008449A,25,19,1348,0,0,801,409
43,06085,060850008455,25,19,244,0,0,102,103
43,06085,060850008455A,25,19,1759,0,0,1028,568
43,06085,060850008463,25,19,252,0,0,106,102
43,06085,060850008463A,25,19,1634,0,0,949,533
43,06085,060850008467,25,19,239,0,0,111,103
43,06085,060850008467A,25,19,1564,0,0,948,453
43,06085,060850008472,25,19,149,0,0,74,56
43,06085,060850008472A,25,19,1193,0,0,692,382
43,06085,060850008475,25,19,148,0,0,68,62
43,06085,060850008475A,25,19,1264,0,0,822,342
43,06085,060850008479,25,19,184,0,0,87,85
43,06085,060850008479A,25,19,1860,0,0,1259,449
43,06085,060850008486,25,19,197,0,0,69,105
43,06085,060850008486A,25,19,1373,0,0,856,395
43,06085,060850008487,25,19,185,0,0,77,88
43,06085,060850008487A,25,19,1419,0,0,940,371
43,06085,060850008491,25,19,155,0,0,42,102
43,06085,060850008491A,25,19,2478,0,0,1662,625
43,06085,060850008497,25,19,215,0,0,98,95
43,06085,060850008497A,25,19,1959,0,0,1221,579
43,06085,060850008498,25,19,189,0,0,84,90
43,06085,060850008498A,25,19,1327,0,0,719,506
43,06085,060850008601,28,16,148,0,0,74,63
43,06085,060850008601A,28,16,1140,0,0,728,305
43,06085,060850008603,28,16,261,0,0,127,109
43,06085,060850008603A,28,16,1803,0,0,1220,470
43,06085,060850008612,28,16,158,0,0,74,74
43,06085,060850008612A,28,16,1623,0,0,1139,381
43,06085,060850008614,28,16,144,0,0,73,63
43,06085,060850008614A,28,16,1649,0,0,1105,427
43,06085,060850008616,28,16,147,0,0,64,75
43,06085,060850008616A,28,16,1591,0,0,1043,416
43,06085,060850008626,28,16,193,0,0,77,97
43,06085,060850008626A,28,16,1750,0,0,1110,481
43,06085,060850008627,28,16,98,0,0,47,39
43,06085,060850008627A,28,16,819,0,0,569,201
43,06085,060850008629,28,16,233,0,0,104,103
43,06085,060850008629A,28,16,1606,0,0,1060,425
43,06085,060850008630,28,16,189,0,0,78,90
43,06085,060850008630A,28,16,1314,0,0,836,367
43,06085,060850008636,25,16,266,0,0,116,118
43,06085,060850008636A,25,16,1669,0,0,1010,494
43,06085,060850008641,28,16,199,0,0,89,95
43,06085,060850008641A,28,16,1871,0,0,1228,483
43,06085,060850008646,28,16,237,0,0,105,108
43,06085,060850008646A,28,16,1980,0,0,1250,579
43,06085,060850008648,28,19,206,0,0,74,116
43,06085,060850008648A,28,19,2155,0,0,1360,628
43,06085,060850008650,28,16,31,0,0,13,17
43,06085,060850008650A,28,16,297,0,0,190,82
43,06085,060850008653,28,16,166,0,0,83,70
43,06085,060850008653A,28,16,1830,0,0,1236,475
43,06085,060850008654,28,16,22,0,0,15,5
